GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag
19141141020,330,147,180,0,0,0,0,0,0,0,0,0,0,0,0
19141141021,639,219,410,0,0,0,0,0,0,0,0,0,0,0,0
19141141022,128,44,82,0,0,0,0,0,0,0,0,0,0,0,0
19143143001,73,21,51,0,0,0,0,0,0,0,0,0,0,0,0
19143143002,83,24,57,0,0,0,0,0,0,0,0,0,0,0,0
19143143003,86,27,55,0,0,0,0,0,0,0,0,0,0,0,0
19143143004,126,37,85,0,0,0,0,0,0,0,0,0,0,0,0
19143143005,81,27,53,0,0,0,0,0,0,0,0,0,0,0,0
19143143006,90,29,57,0,0,0,0,0,0,0,0,0,0,0,0
19143143007,250,79,159,0,0,0,0,0,0,0,0,0,0,0,0
19143143008,140,40,98,0,0,0,0,0,0,0,0,0,0,0,0
19143143009,118,34,82,0,0,0,0,0,0,0,0,0,0,0,0
19143143010,1312,461,829,0,0,0,0,0,0,0,0,0,0,0,0
19143143011,340,106,229,0,0,0,0,0,0,0,0,0,0,0,0
19143143012,99,31,66,0,0,0,0,0,0,0,0,0,0,0,0
19143143013,208,79,126,0,0,0,0,0,0,0,0,0,0,0,0
19143143014,123,42,80,0,0,0,0,0,0,0,0,0,0,0,0
19145145001,488,169,316,0,0,0,0,0,0,0,0,0,0,0,0
19145145002,116,40,75,0,0,0,0,0,0,0,0,0,0,0,0
19145145003,118,37,80,0,0,0,0,0,0,0,0,0,0,0,0
19145145004,118,37,80,0,0,0,0,0,0,0,0,0,0,0,0
19145145005,71,22,48,0,0,0,0,0,0,0,0,0,0,0,0
19145145006,282,89,189,0,0,0,0,0,0,0,0,0,0,0,0
19145145007,125,42,80,0,0,0,0,0,0,0,0,0,0,0,0
19145145008,47,15,31,0,0,0,0,0,0,0,0,0,0,0,0
19145145009,231,77,149,0,0,0,0,0,0,0,0,0,0,0,0
19145145010,2347,1062,1257,0,0,0,0,0,0,0,0,0,0,0,0
19145145011,115,38,74,0,0,0,0,0,0,0,0,0,0,0,0
19145145012,48,16,31,0,0,0,0,0,0,0,0,0,0,0,0
19145145013,105,38,65,0,0,0,0,0,0,0,0,0,0,0,0
19145145014,92,33,57,0,0,0,0,0,0,0,0,0,0,0,0
19145145015,150,47,101,0,0,0,0,0,0,0,0,0,0,0,0
19145145016,2211,894,1279,0,0,0,0,0,0,0,0,0,0,0,0
19145145017,76,28,47,0,0,0,0,0,0,0,0,0,0,0,0
19145145018,200,73,124,0,0,0,0,0,0,0,0,0,0,0,0
19145145019,83,30,52,0,0,0,0,0,0,0,0,0,0,0,0
19145145020,107,35,70,0,0,0,0,0,0,0,0,0,0,0,0
19145145021,102,33,67,0,0,0,0,0,0,0,0,0,0,0,0
19145145022,115,37,75,0,0,0,0,0,0,0,0,0,0,0,0
19147147001,415,214,194,0,0,0,0,0,0,0,0,0,0,0,0
19147147002,571,335,229,0,0,0,0,0,0,0,0,0,0,0,0
19147147003,42,20,21,0,0,0,0,0,0,0,0,0,0,0,0
19147147004,64,31,32,0,0,0,0,0,0,0,0,0,0,0,0
19147147005,108,52,54,0,0,0,0,0,0,0,0,0,0,0,0
19147147006,87,42,44,0,0,0,0,0,0,0,0,0,0,0,0
19147147007,94,44,48,0,0,0,0,0,0,0,0,0,0,0,0
19147147008,2043,1158,843,0,0,0,0,0,0,0,0,0,0,0,0
19147147009,92,47,43,0,0,0,0,0,0,0,0,0,0,0,0
19147147010,152,72,77,0,0,0,0,0,0,0,0,0,0,0,0
19147147011,73,34,37,0,0,0,0,0,0,0,0,0,0,0,0
19147147012,52,25,26,0,0,0,0,0,0,0,0,0,0,0,0
19147147013,98,29,67,0,0,0,0,0,0,0,0,0,0,0,0
19147147014,97,29,66,0,0,0,0,0,0,0,0,0,0,0,0
19147147015,452,136,307,0,0,0,0,0,0,0,0,0,0,0,0
19147147016,70,30,40,0,0,0,0,0,0,0,0,0,0,0,0
19147147017,109,47,62,0,0,0,0,0,0,0,0,0,0,0,0
19147147018,145,62,82,0,0,0,0,0,0,0,0,0,0,0,0
19147147019,44,21,22,0,0,0,0,0,0,0,0,0,0,0,0
19149149001,821,325,483,0,0,0,0,0,0,0,0,0,0,0,0
19149149002,136,51,83,0,0,0,0,0,0,0,0,0,0,0,0
19149149003,216,82,132,0,0,0,0,0,0,0,0,0,0,0,0
19149149004,219,60,157,0,0,0,0,0,0,0,0,0,0,0,0
19149149005,139,56,82,0,0,0,0,0,0,0,0,0,0,0,0
19149149006,128,51,76,0,0,0,0,0,0,0,0,0,0,0,0
19149149007,149,60,88,0,0,0,0,0,0,0,0,0,0,0,0
19149149008,145,58,86,0,0,0,0,0,0,0,0,0,0,0,0
19149149009,825,330,488,0,0,0,0,0,0,0,0,0,0,0,0
19149149010,55,22,32,0,0,0,0,0,0,0,0,0,0,0,0
19149149011,228,63,163,0,0,0,0,0,0,0,0,0,0,0,0
19149149012,271,83,185,0,0,0,0,0,0,0,0,0,0,0,0
19149149013,4573,1803,2721,0,0,0,0,0,0,0,0,0,0,0,0
19149149014,132,40,90,0,0,0,0,0,0,0,0,0,0,0,0
19149149015,233,90,139,0,0,0,0,0,0,0,0,0,0,0,0
19149149016,172,66,103,0,0,0,0,0,0,0,0,0,0,0,0
19149149017,176,74,101,0,0,0,0,0,0,0,0,0,0,0,0
19149149018,543,227,311,0,0,0,0,0,0,0,0,0,0,0,0
19149149019,177,74,101,0,0,0,0,0,0,0,0,0,0,0,0
19149149020,107,33,73,0,0,0,0,0,0,0,0,0,0,0,0
19149149021,86,27,59,0,0,0,0,0,0,0,0,0,0,0,0
19149149022,77,24,53,0,0,0,0,0,0,0,0,0,0,0,0
19149149023,113,35,77,0,0,0,0,0,0,0,0,0,0,0,0
19149149024,747,231,512,0,0,0,0,0,0,0,0,0,0,0,0
19149149025,155,52,102,0,0,0,0,0,0,0,0,0,0,0,0
19149149026,1027,345,677,0,0,0,0,0,0,0,0,0,0,0,0
19149149027,641,198,438,0,0,0,0,0,0,0,0,0,0,0,0
19149149028,224,69,153,0,0,0,0,0,0,0,0,0,0,0,0
19151151001,780,350,413,0,0,0,0,0,0,0,0,0,0,0,0
19151151002,164,75,81,0,0,0,0,0,0,0,0,0,0,0,0
19151151003,93,39,53,0,0,0,0,0,0,0,0,0,0,0,0
19151151004,72,32,39,0,0,0,0,0,0,0,0,0,0,0,0
19151151005,82,36,44,0,0,0,0,0,0,0,0,0,0,0,0
19151151006,292,130,157,0,0,0,0,0,0,0,0,0,0,0,0
19151151007,48,20,27,0,0,0,0,0,0,0,0,0,0,0,0
19151151008,1140,541,592,0,0,0,0,0,0,0,0,0,0,0,0
19151151009,63,25,35,0,0,0,0,0,0,0,0,0,0,0,0
19151151010,81,31,49,0,0,0,0,0,0,0,0,0,0,0,0
19151151011,96,36,59,0,0,0,0,0,0,0,0,0,0,0,0
19151151012,101,39,56,0,0,0,0,0,0,0,0,0,0,0,0
19151151013,68,26,40,0,0,0,0,0,0,0,0,0,0,0,0
19151151014,79,35,43,0,0,0,0,0,0,0,0,0,0,0,0
19151151015,115,51,62,0,0,0,0,0,0,0,0,0,0,0,0
19151151016,97,37,57,0,0,0,0,0,0,0,0,0,0,0,0
19151151017,180,69,106,0,0,0,0,0,0,0,0,0,0,0,0
19151151018,77,38,37,0,0,0,0,0,0,0,0,0,0,0,0
19151151019,372,184,181,0,0,0,0,0,0,0,0,0,0,0,0
19153153001,204,83,118,0,0,0,0,0,0,0,0,0,0,0,0
19153153002,96,39,56,0,0,0,0,0,0,0,0,0,0,0,0
19153153003,537,196,321,0,0,0,0,0,0,0,0,0,0,0,0
19153153004,819,331,462,0,0,0,0,0,0,0,0,0,0,0,0
19153153005,272,100,162,0,0,0,0,0,0,0,0,0,0,0,0
19153153006,848,377,447,0,0,0,0,0,0,0,0,0,0,0,0
19153153007,1726,785,917,0,0,0,0,0,0,0,0,0,0,0,0
19153153008,941,390,534,0,0,0,0,0,0,0,0,0,0,0,0
19153153009,3778,1710,2017,0,0,0,0,0,0,0,0,0,0,0,0
19153153010,2472,1046,1407,0,0,0,0,0,0,0,0,0,0,0,0
19153153011,1455,730,696,0,0,0,0,0,0,0,0,0,0,0,0
19153153012,1941,912,993,0,0,0,0,0,0,0,0,0,0,0,0
19153153013,1568,781,756,0,0,0,0,0,0,0,0,0,0,0,0
19153153014,2216,1005,1176,0,0,0,0,0,0,0,0,0,0,0,0
19153153015,1444,658,755,0,0,0,0,0,0,0,0,0,0,0,0
19153153016,1537,736,767,0,0,0,0,0,0,0,0,0,0,0,0
19153153017,1486,740,711,0,0,0,0,0,0,0,0,0,0,0,0
19153153018,2079,1042,999,0,0,0,0,0,0,0,0,0,0,0,0
19153153019,1564,661,889,0,0,0,0,0,0,0,0,0,0,0,0
19153153020,1490,777,686,0,0,0,0,0,0,0,0,0,0,0,0
19153153021,2750,1289,1414,0,0,0,0,0,0,0,0,0,0,0,0
19153153022,1912,832,1043,0,0,0,0,0,0,0,0,0,0,0,0
19153153023,1525,607,897,0,0,0,0,0,0,0,0,0,0,0,0
19153153024,155,62,91,0,0,0,0,0,0,0,0,0,0,0,0
19153153025,3798,1720,2022,0,0,0,0,0,0,0,0,0,0,0,0
19153153027,8592,3916,4573,0,0,0,0,0,0,0,0,0,0,0,0
19153153030,414,231,168,0,0,0,0,0,0,0,0,0,0,0,0
19153153031,568,348,208,0,0,0,0,0,0,0,0,0,0,0,0
19153153032,1194,618,547,0,0,0,0,0,0,0,0,0,0,0,0
19153153033,1133,533,580,0,0,0,0,0,0,0,0,0,0,0,0
19153153034,840,457,361,0,0,0,0,0,0,0,0,0,0,0,0
19153153035,494,300,178,0,0,0,0,0,0,0,0,0,0,0,0
19153153036,787,440,332,0,0,0,0,0,0,0,0,0,0,0,0
19153153037,7221,3649,3423,0,0,0,0,0,0,0,0,0,0,0,0
19153153041,761,355,394,0,0,0,0,0,0,0,0,0,0,0,0
19153153042,328,149,173,0,0,0,0,0,0,0,0,0,0,0,0
19153153043,963,438,506,0,0,0,0,0,0,0,0,0,0,0,0
19153153044,1187,544,620,0,0,0,0,0,0,0,0,0,0,0,0
19153153045,1360,576,753,0,0,0,0,0,0,0,0,0,0,0,0
19153153046,4351,2234,2043,0,0,0,0,0,0,0,0,0,0,0,0
19153153049,248,127,116,0,0,0,0,0,0,0,0,0,0,0,0
19153153050,42,21,20,0,0,0,0,0,0,0,0,0,0,0,0
19153153051,5908,2807,3016,0,0,0,0,0,0,0,0,0,0,0,0
19153153052,3118,1768,1304,0,0,0,0,0,0,0,0,0,0,0,0
19153153053,1698,896,770,0,0,0,0,0,0,0,0,0,0,0,0
19153153054,1577,815,742,0,0,0,0,0,0,0,0,0,0,0,0
19153153055,1638,888,716,0,0,0,0,0,0,0,0,0,0,0,0
19153153056,1776,996,749,0,0,0,0,0,0,0,0,0,0,0,0
19153153057,1496,748,717,0,0,0,0,0,0,0,0,0,0,0,0
19153153058,1776,792,968,0,0,0,0,0,0,0,0,0,0,0,0
19153153059,1697,885,786,0,0,0,0,0,0,0,0,0,0,0,0
19153153060,1884,852,1013,0,0,0,0,0,0,0,0,0,0,0,0
19153153061,1890,923,946,0,0,0,0,0,0,0,0,0,0,0,0
19153153062,1473,754,693,0,0,0,0,0,0,0,0,0,0,0,0
19153153063,2430,1058,1333,0,0,0,0,0,0,0,0,0,0,0,0
19153153064,1288,793,469,0,0,0,0,0,0,0,0,0,0,0,0
19153153065,1014,605,394,0,0,0,0,0,0,0,0,0,0,0,0
19153153066,1311,847,432,0,0,0,0,0,0,0,0,0,0,0,0
19153153067,1586,823,739,0,0,0,0,0,0,0,0,0,0,0,0
19153153068,1534,825,696,0,0,0,0,0,0,0,0,0,0,0,0
19153153069,1386,866,497,0,0,0,0,0,0,0,0,0,0,0,0
19153153070,1934,1164,756,0,0,0,0,0,0,0,0,0,0,0,0
19153153071,1600,769,798,0,0,0,0,0,0,0,0,0,0,0,0
19153153072,779,346,423,0,0,0,0,0,0,0,0,0,0,0,0
19153153073,1124,481,632,0,0,0,0,0,0,0,0,0,0,0,0
19153153074,1061,565,479,0,0,0,0,0,0,0,0,0,0,0,0
19153153075,1420,719,682,0,0,0,0,0,0,0,0,0,0,0,0
19153153076,1756,971,766,0,0,0,0,0,0,0,0,0,0,0,0
19153153077,1678,789,866,0,0,0,0,0,0,0,0,0,0,0,0
19153153078,2428,967,1433,0,0,0,0,0,0,0,0,0,0,0,0
19153153079,1512,689,809,0,0,0,0,0,0,0,0,0,0,0,0
19153153080,1900,1082,789,0,0,0,0,0,0,0,0,0,0,0,0
19153153081,1313,844,436,0,0,0,0,0,0,0,0,0,0,0,0
19153153082,1130,676,436,0,0,0,0,0,0,0,0,0,0,0,0
19153153083,932,598,317,0,0,0,0,0,0,0,0,0,0,0,0
19153153084,692,431,244,0,0,0,0,0,0,0,0,0,0,0,0
19153153085,818,541,262,0,0,0,0,0,0,0,0,0,0,0,0
19153153086,844,592,234,0,0,0,0,0,0,0,0,0,0,0,0
19153153087,711,460,229,0,0,0,0,0,0,0,0,0,0,0,0
19153153088,899,593,289,0,0,0,0,0,0,0,0,0,0,0,0
19153153089,632,362,255,0,0,0,0,0,0,0,0,0,0,0,0
19153153090,744,445,289,0,0,0,0,0,0,0,0,0,0,0,0
19153153091,805,507,280,0,0,0,0,0,0,0,0,0,0,0,0
19153153092,1577,982,571,0,0,0,0,0,0,0,0,0,0,0,0
19153153093,830,533,289,0,0,0,0,0,0,0,0,0,0,0,0
19153153094,1027,599,403,0,0,0,0,0,0,0,0,0,0,0,0
19153153095,964,644,298,0,0,0,0,0,0,0,0,0,0,0,0
19153153096,1074,659,401,0,0,0,0,0,0,0,0,0,0,0,0
19153153097,1202,791,383,0,0,0,0,0,0,0,0,0,0,0,0
19153153098,881,555,304,0,0,0,0,0,0,0,0,0,0,0,0
19153153099,1089,725,343,0,0,0,0,0,0,0,0,0,0,0,0
19153153100,964,684,262,0,0,0,0,0,0,0,0,0,0,0,0
19153153101,698,498,183,0,0,0,0,0,0,0,0,0,0,0,0
19153153102,582,395,162,0,0,0,0,0,0,0,0,0,0,0,0
19153153103,701,461,224,0,0,0,0,0,0,0,0,0,0,0,0
19153153104,858,584,257,0,0,0,0,0,0,0,0,0,0,0,0
19153153105,480,318,144,0,0,0,0,0,0,0,0,0,0,0,0
19153153106,951,660,269,0,0,0,0,0,0,0,0,0,0,0,0
19153153107,814,481,310,0,0,0,0,0,0,0,0,0,0,0,0
19153153108,1023,632,376,0,0,0,0,0,0,0,0,0,0,0,0
19153153109,2316,1327,945,0,0,0,0,0,0,0,0,0,0,0,0
19153153110,816,509,289,0,0,0,0,0,0,0,0,0,0,0,0
19153153111,926,534,367,0,0,0,0,0,0,0,0,0,0,0,0
19153153112,837,494,327,0,0,0,0,0,0,0,0,0,0,0,0
19153153113,723,456,246,0,0,0,0,0,0,0,0,0,0,0,0
19153153114,355,225,119,0,0,0,0,0,0,0,0,0,0,0,0
19153153115,797,485,300,0,0,0,0,0,0,0,0,0,0,0,0
19153153116,891,749,138,0,0,0,0,0,0,0,0,0,0,0,0
19153153117,432,351,70,0,0,0,0,0,0,0,0,0,0,0,0
19153153118,396,290,96,0,0,0,0,0,0,0,0,0,0,0,0
19153153119,455,368,81,0,0,0,0,0,0,0,0,0,0,0,0
19153153120,628,510,105,0,0,0,0,0,0,0,0,0,0,0,0
19153153121,447,372,71,0,0,0,0,0,0,0,0,0,0,0,0
19153153122,445,407,34,0,0,0,0,0,0,0,0,0,0,0,0
19153153123,536,481,49,0,0,0,0,0,0,0,0,0,0,0,0
19153153124,606,480,122,0,0,0,0,0,0,0,0,0,0,0,0
19153153125,965,680,273,0,0,0,0,0,0,0,0,0,0,0,0
19153153126,1400,915,464,0,0,0,0,0,0,0,0,0,0,0,0
19153153127,1047,744,272,0,0,0,0,0,0,0,0,0,0,0,0
19153153128,1234,887,313,0,0,0,0,0,0,0,0,0,0,0,0
19153153129,1240,864,350,0,0,0,0,0,0,0,0,0,0,0,0
19153153130,1136,712,393,0,0,0,0,0,0,0,0,0,0,0,0
19153153131,1027,608,396,0,0,0,0,0,0,0,0,0,0,0,0
19153153132,536,349,181,0,0,0,0,0,0,0,0,0,0,0,0
19153153133,775,592,173,0,0,0,0,0,0,0,0,0,0,0,0
19153153134,1084,796,263,0,0,0,0,0,0,0,0,0,0,0,0
19153153135,798,637,145,0,0,0,0,0,0,0,0,0,0,0,0
19153153136,490,381,97,0,0,0,0,0,0,0,0,0,0,0,0
19153153137,640,530,105,0,0,0,0,0,0,0,0,0,0,0,0
19153153138,591,429,150,0,0,0,0,0,0,0,0,0,0,0,0
19153153139,1069,691,357,0,0,0,0,0,0,0,0,0,0,0,0
19153153140,492,359,123,0,0,0,0,0,0,0,0,0,0,0,0
19153153141,687,511,156,0,0,0,0,0,0,0,0,0,0,0,0
19153153142,148,109,37,0,0,0,0,0,0,0,0,0,0,0,0
19153153143,775,641,126,0,0,0,0,0,0,0,0,0,0,0,0
19153153144,1394,1075,296,0,0,0,0,0,0,0,0,0,0,0,0
19153153145,578,455,115,0,0,0,0,0,0,0,0,0,0,0,0
19153153146,606,502,93,0,0,0,0,0,0,0,0,0,0,0,0
19153153147,1367,1012,329,0,0,0,0,0,0,0,0,0,0,0,0
19153153148,1265,951,282,0,0,0,0,0,0,0,0,0,0,0,0
19153153149,1176,847,301,0,0,0,0,0,0,0,0,0,0,0,0
19153153150,1268,890,366,0,0,0,0,0,0,0,0,0,0,0,0
19153153151,1050,672,367,0,0,0,0,0,0,0,0,0,0,0,0
19153153152,324,216,104,0,0,0,0,0,0,0,0,0,0,0,0
19153153153,1039,656,372,0,0,0,0,0,0,0,0,0,0,0,0
19153153154,1260,794,450,0,0,0,0,0,0,0,0,0,0,0,0
19153153155,1541,990,527,0,0,0,0,0,0,0,0,0,0,0,0
19153153156,1152,700,430,0,0,0,0,0,0,0,0,0,0,0,0
19153153157,732,531,181,0,0,0,0,0,0,0,0,0,0,0,0
19153153158,550,358,183,0,0,0,0,0,0,0,0,0,0,0,0
19153153159,948,663,270,0,0,0,0,0,0,0,0,0,0,0,0
19153153160,954,647,283,0,0,0,0,0,0,0,0,0,0,0,0
19153153161,572,362,205,0,0,0,0,0,0,0,0,0,0,0,0
19153153162,546,362,168,0,0,0,0,0,0,0,0,0,0,0,0
19153153163,669,429,229,0,0,0,0,0,0,0,0,0,0,0,0
19153153164,843,550,278,0,0,0,0,0,0,0,0,0,0,0,0
19153153165,675,444,223,0,0,0,0,0,0,0,0,0,0,0,0
19153153166,959,559,388,0,0,0,0,0,0,0,0,0,0,0,0
19153153167,1192,730,434,0,0,0,0,0,0,0,0,0,0,0,0
19153153168,521,332,175,0,0,0,0,0,0,0,0,0,0,0,0
19153153169,1280,812,448,0,0,0,0,0,0,0,0,0,0,0,0
19153153170,1267,814,432,0,0,0,0,0,0,0,0,0,0,0,0
19153153171,1251,854,377,0,0,0,0,0,0,0,0,0,0,0,0
19153153172,1164,756,379,0,0,0,0,0,0,0,0,0,0,0,0
19153153173,1032,599,411,0,0,0,0,0,0,0,0,0,0,0,0
19153153174,875,534,317,0,0,0,0,0,0,0,0,0,0,0,0
19153153175,777,473,281,0,0,0,0,0,0,0,0,0,0,0,0
19153153176,1092,703,376,0,0,0,0,0,0,0,0,0,0,0,0
19153153177,1470,818,641,0,0,0,0,0,0,0,0,0,0,0,0
19153153178,701,429,261,0,0,0,0,0,0,0,0,0,0,0,0
19153153179,1089,686,377,0,0,0,0,0,0,0,0,0,0,0,0
19153153180,1458,780,654,0,0,0,0,0,0,0,0,0,0,0,0
19153153181,559,382,163,0,0,0,0,0,0,0,0,0,0,0,0
19153153182,1470,866,575,0,0,0,0,0,0,0,0,0,0,0,0
19155155001,373,155,210,0,0,0,0,0,0,0,0,0,0,0,0
19155155002,379,157,213,0,0,0,0,0,0,0,0,0,0,0,0
19155155003,196,91,103,0,0,0,0,0,0,0,0,0,0,0,0
19155155004,523,205,311,0,0,0,0,0,0,0,0,0,0,0,0
19155155005,437,203,230,0,0,0,0,0,0,0,0,0,0,0,0
19155155006,113,45,67,0,0,0,0,0,0,0,0,0,0,0,0
19155155007,16,6,10,0,0,0,0,0,0,0,0,0,0,0,0
19155155008,125,60,63,0,0,0,0,0,0,0,0,0,0,0,0
19155155009,846,406,426,0,0,0,0,0,0,0,0,0,0,0,0
19155155010,94,47,46,0,0,0,0,0,0,0,0,0,0,0,0
19155155011,430,214,211,0,0,0,0,0,0,0,0,0,0,0,0
19155155012,77,26,50,0,0,0,0,0,0,0,0,0,0,0,0
19155155013,241,106,129,0,0,0,0,0,0,0,0,0,0,0,0
19155155014,107,37,69,0,0,0,0,0,0,0,0,0,0,0,0
19155155015,154,49,103,0,0,0,0,0,0,0,0,0,0,0,0
19155155016,771,329,428,0,0,0,0,0,0,0,0,0,0,0,0
19155155017,726,310,403,0,0,0,0,0,0,0,0,0,0,0,0
19155155018,722,326,382,0,0,0,0,0,0,0,0,0,0,0,0
19155155019,557,247,304,0,0,0,0,0,0,0,0,0,0,0,0
19155155020,1828,699,1104,0,0,0,0,0,0,0,0,0,0,0,0
19155155021,507,149,353,0,0,0,0,0,0,0,0,0,0,0,0
19155155022,85,25,59,0,0,0,0,0,0,0,0,0,0,0,0
19155155023,231,73,156,0,0,0,0,0,0,0,0,0,0,0,0
19155155024,67,23,43,0,0,0,0,0,0,0,0,0,0,0,0
19155155025,102,34,66,0,0,0,0,0,0,0,0,0,0,0,0
19155155026,716,247,463,0,0,0,0,0,0,0,0,0,0,0,0
19155155027,97,33,63,0,0,0,0,0,0,0,0,0,0,0,0
19155155028,117,39,76,0,0,0,0,0,0,0,0,0,0,0,0
19155155029,110,35,75,0,0,0,0,0,0,0,0,0,0,0,0
19155155030,504,201,297,0,0,0,0,0,0,0,0,0,0,0,0
19155155031,219,90,128,0,0,0,0,0,0,0,0,0,0,0,0
19155155032,181,57,122,0,0,0,0,0,0,0,0,0,0,0,0
19155155033,305,97,205,0,0,0,0,0,0,0,0,0,0,0,0
19155155034,547,173,368,0,0,0,0,0,0,0,0,0,0,0,0
19155155035,1402,536,841,0,0,0,0,0,0,0,0,0,0,0,0
19155155036,1527,573,931,0,0,0,0,0,0,0,0,0,0,0,0
19155155037,2474,1372,1072,0,0,0,0,0,0,0,0,0,0,0,0
19155155038,1320,728,566,0,0,0,0,0,0,0,0,0,0,0,0
19155155039,1014,578,419,0,0,0,0,0,0,0,0,0,0,0,0
19155155040,995,603,371,0,0,0,0,0,0,0,0,0,0,0,0
19155155041,1147,656,466,0,0,0,0,0,0,0,0,0,0,0,0
19155155042,1601,824,757,0,0,0,0,0,0,0,0,0,0,0,0
19155155043,1376,748,613,0,0,0,0,0,0,0,0,0,0,0,0
19155155044,1743,800,918,0,0,0,0,0,0,0,0,0,0,0,0
19155155045,1355,673,671,0,0,0,0,0,0,0,0,0,0,0,0
19155155046,2839,1284,1508,0,0,0,0,0,0,0,0,0,0,0,0
19155155047,1174,634,520,0,0,0,0,0,0,0,0,0,0,0,0
19155155048,1518,706,789,0,0,0,0,0,0,0,0,0,0,0,0
19155155049,682,370,298,0,0,0,0,0,0,0,0,0,0,0,0
19155155050,795,480,294,0,0,0,0,0,0,0,0,0,0,0,0
19155155051,778,492,275,0,0,0,0,0,0,0,0,0,0,0,0
19155155052,1187,679,480,0,0,0,0,0,0,0,0,0,0,0,0
19155155053,1396,857,512,0,0,0,0,0,0,0,0,0,0,0,0
19155155054,1095,586,484,0,0,0,0,0,0,0,0,0,0,0,0
19155155055,1228,658,556,0,0,0,0,0,0,0,0,0,0,0,0
19155155056,1163,599,554,0,0,0,0,0,0,0,0,0,0,0,0
19157157001,155,66,86,0,0,0,0,0,0,0,0,0,0,0,0
19157157002,118,52,63,0,0,0,0,0,0,0,0,0,0,0,0
19157157003,330,154,168,0,0,0,0,0,0,0,0,0,0,0,0
19157157004,143,67,73,0,0,0,0,0,0,0,0,0,0,0,0
19157157005,153,71,78,0,0,0,0,0,0,0,0,0,0,0,0
19157157006,53,25,27,0,0,0,0,0,0,0,0,0,0,0,0
19157157007,838,392,427,0,0,0,0,0,0,0,0,0,0,0,0
19157157008,299,132,161,0,0,0,0,0,0,0,0,0,0,0,0
19157157009,5454,3586,1773,0,0,0,0,0,0,0,0,0,0,0,0
19157157010,233,99,130,0,0,0,0,0,0,0,0,0,0,0,0
19157157011,148,54,92,0,0,0,0,0,0,0,0,0,0,0,0
19157157012,128,47,80,0,0,0,0,0,0,0,0,0,0,0,0
19157157013,134,42,90,0,0,0,0,0,0,0,0,0,0,0,0
19157157014,227,71,153,0,0,0,0,0,0,0,0,0,0,0,0
19157157015,919,390,521,0,0,0,0,0,0,0,0,0,0,0,0
19157157016,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0
19157157017,451,166,280,0,0,0,0,0,0,0,0,0,0,0,0
19157157018,238,101,132,0,0,0,0,0,0,0,0,0,0,0,0
19159159001,65,28,36,0,0,0,0,0,0,0,0,0,0,0,0
19159159002,51,22,29,0,0,0,0,0,0,0,0,0,0,0,0
19159159003,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
19159159004,172,62,104,0,0,0,0,0,0,0,0,0,0,0,0
19159159006,174,80,91,0,0,0,0,0,0,0,0,0,0,0,0
19159159007,52,24,27,0,0,0,0,0,0,0,0,0,0,0,0
19159159008,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0
19159159009,73,36,37,0,0,0,0,0,0,0,0,0,0,0,0
19159159010,83,36,46,0,0,0,0,0,0,0,0,0,0,0,0
19159159011,168,73,93,0,0,0,0,0,0,0,0,0,0,0,0
19159159012,60,26,33,0,0,0,0,0,0,0,0,0,0,0,0
19159159013,48,25,22,0,0,0,0,0,0,0,0,0,0,0,0
19159159014,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0
19159159015,23,12,10,0,0,0,0,0,0,0,0,0,0,0,0
19159159016,106,51,54,0,0,0,0,0,0,0,0,0,0,0,0
19159159017,950,460,483,0,0,0,0,0,0,0,0,0,0,0,0
19159159018,88,42,45,0,0,0,0,0,0,0,0,0,0,0,0
19159159019,257,111,140,0,0,0,0,0,0,0,0,0,0,0,0
19159159020,55,24,30,0,0,0,0,0,0,0,0,0,0,0,0
19159159021,41,20,21,0,0,0,0,0,0,0,0,0,0,0,0
19159159022,77,37,39,0,0,0,0,0,0,0,0,0,0,0,0
19159159023,91,48,41,0,0,0,0,0,0,0,0,0,0,0,0
19159159024,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
19161161001,447,181,251,0,0,0,0,0,0,0,0,0,0,0,0
19161161002,94,44,48,0,0,0,0,0,0,0,0,0,0,0,0
19161161003,130,61,67,0,0,0,0,0,0,0,0,0,0,0,0
19161161004,64,30,33,0,0,0,0,0,0,0,0,0,0,0,0
19161161005,100,48,47,0,0,0,0,0,0,0,0,0,0,0,0
19161161006,132,64,62,0,0,0,0,0,0,0,0,0,0,0,0
19161161007,110,56,52,0,0,0,0,0,0,0,0,0,0,0,0
19161161008,1095,559,521,0,0,0,0,0,0,0,0,0,0,0,0
19161161009,365,154,209,0,0,0,0,0,0,0,0,0,0,0,0
19161161010,85,34,48,0,0,0,0,0,0,0,0,0,0,0,0
19161161011,576,222,344,0,0,0,0,0,0,0,0,0,0,0,0
19161161012,83,32,50,0,0,0,0,0,0,0,0,0,0,0,0
19161161013,119,52,65,0,0,0,0,0,0,0,0,0,0,0,0
19161161014,83,36,46,0,0,0,0,0,0,0,0,0,0,0,0
